date,district,latitude,longitude,rainfall_mm,temperature_c,humidity_pct,sunshine_hours
2023-03-22,Kamonyi,-2.0,29.8667,0.26,19.1,77.97,21.21
2023-03-23,Kamonyi,-2.0,29.8667,5.11,19.33,82.46,11.78
2023-03-24,Kamonyi,-2.0,29.8667,5.69,19.01,81.66,13.72
2023-03-25,Kamonyi,-2.0,29.8667,4.76,18.17,85.42,15.58
2023-03-26,Kamonyi,-2.0,29.8667,7.79,19.21,83.23,12.22
2023-03-27,Kamonyi,-2.0,29.8667,1.89,19.39,79.29,17.85
2023-03-28,Kamonyi,-2.0,29.8667,1.83,19.12,84.2,9.09
2023-03-29,Kamonyi,-2.0,29.8667,2.62,18.95,82.26,18.99
2023-03-30,Kamonyi,-2.0,29.8667,2.19,20.14,79.09,21.57
2023-03-31,Kamonyi,-2.0,29.8667,9.02,20.12,81.53,10.63
2023-04-01,Kamonyi,-2.0,29.8667,5.66,18.05,85.05,14.66
2023-04-02,Kamonyi,-2.0,29.8667,0.58,20.33,75.47,21.07
2023-04-03,Kamonyi,-2.0,29.8667,7.38,19.01,84.73,19.22
2023-04-04,Kamonyi,-2.0,29.8667,6.47,18.94,79.21,21.72
2023-04-05,Kamonyi,-2.0,29.8667,2.3,18.8,83.41,15.54
2023-04-06,Kamonyi,-2.0,29.8667,1.82,19.22,80.44,19.75
2023-04-07,Kamonyi,-2.0,29.8667,1.05,20.18,79.7,24.3
2023-04-08,Kamonyi,-2.0,29.8667,1.8,19.87,82.4,16.71
2023-04-09,Kamonyi,-2.0,29.8667,1.86,18.74,85.49,15.24
2023-04-10,Kamonyi,-2.0,29.8667,1.71,20.15,78.65,22.56
2023-04-11,Kamonyi,-2.0,29.8667,1.44,20.59,79.19,22.25
2023-04-12,Kamonyi,-2.0,29.8667,9.15,19.62,82.04,18.23
2023-04-13,Kamonyi,-2.0,29.8667,0.58,20.07,80.23,17.19
2023-04-14,Kamonyi,-2.0,29.8667,3.03,19.24,84.0,15.14
2023-04-15,Kamonyi,-2.0,29.8667,2.1,19.42,82.8,18.97
2023-04-16,Kamonyi,-2.0,29.8667,41.16,18.24,89.65,15.08
2023-04-17,Kamonyi,-2.0,29.8667,4.33,18.7,86.04,15.37
2023-04-18,Kamonyi,-2.0,29.8667,39.4,17.89,91.87,12.9
2023-04-19,Kamonyi,-2.0,29.8667,4.23,18.75,87.27,18.79
2023-04-20,Kamonyi,-2.0,29.8667,4.23,19.9,83.58,18.47
2023-04-21,Kamonyi,-2.0,29.8667,6.09,19.78,85.19,12.7
2023-04-22,Kamonyi,-2.0,29.8667,15.73,19.59,87.39,14.24
2023-04-23,Kamonyi,-2.0,29.8667,5.6,19.36,86.34,16.01
2023-04-24,Kamonyi,-2.0,29.8667,3.46,19.59,81.66,14.88
2023-04-25,Kamonyi,-2.0,29.8667,5.57,19.25,84.55,16.85
2023-04-26,Kamonyi,-2.0,29.8667,19.89,19.71,83.15,18.11
2023-04-27,Kamonyi,-2.0,29.8667,4.04,19.38,86.32,16.86
2023-04-28,Kamonyi,-2.0,29.8667,8.79,19.56,85.08,15.13
2023-04-29,Kamonyi,-2.0,29.8667,17.3,19.35,87.81,9.51
2023-04-30,Kamonyi,-2.0,29.8667,6.44,19.15,86.77,15.89
2023-05-01,Kamonyi,-2.0,29.8667,10.65,19.16,87.04,8.33
2023-05-02,Kamonyi,-2.0,29.8667,7.3,19.61,79.78,18.13
2023-05-03,Kamonyi,-2.0,29.8667,18.67,19.51,85.67,16.27
2023-05-04,Kamonyi,-2.0,29.8667,8.85,19.16,83.66,17.72
2023-05-05,Kamonyi,-2.0,29.8667,5.1,19.2,83.24,20.08
2023-05-06,Kamonyi,-2.0,29.8667,0.26,19.8,81.71,19.12
2023-05-07,Kamonyi,-2.0,29.8667,0.77,19.96,83.53,19.64
2023-05-08,Kamonyi,-2.0,29.8667,0.44,19.93,82.09,18.86
2023-05-09,Kamonyi,-2.0,29.8667,1.56,19.48,85.4,16.62
2023-05-10,Kamonyi,-2.0,29.8667,4.69,19.1,88.42,14.61
2023-05-11,Kamonyi,-2.0,29.8667,1.28,19.55,84.93,14.58
2023-05-12,Kamonyi,-2.0,29.8667,1.33,19.17,86.36,18.24
2023-05-13,Kamonyi,-2.0,29.8667,1.06,20.13,83.18,19.24
2023-05-14,Kamonyi,-2.0,29.8667,0.42,20.6,80.99,20.56
2023-05-15,Kamonyi,-2.0,29.8667,0.15,20.87,79.23,20.77
2023-05-16,Kamonyi,-2.0,29.8667,0.15,21.1,77.63,19.89
2023-05-17,Kamonyi,-2.0,29.8667,1.01,20.12,82.1,15.73
2023-05-18,Kamonyi,-2.0,29.8667,1.43,20.77,80.82,15.95
2023-05-19,Kamonyi,-2.0,29.8667,0.61,20.48,83.19,19.65
2023-05-20,Kamonyi,-2.0,29.8667,0.33,20.55,78.58,19.13
2023-05-21,Kamonyi,-2.0,29.8667,0.26,20.4,74.12,20.82
2023-05-22,Kamonyi,-2.0,29.8667,0.19,20.55,72.98,19.53
2023-05-23,Kamonyi,-2.0,29.8667,1.45,20.25,77.26,18.09
2023-05-24,Kamonyi,-2.0,29.8667,2.64,20.17,80.57,17.95
2023-05-25,Kamonyi,-2.0,29.8667,2.5,20.36,80.76,18.56
2023-05-26,Kamonyi,-2.0,29.8667,2.38,20.0,81.34,18.88
2023-05-27,Kamonyi,-2.0,29.8667,1.65,19.48,81.11,16.45
2023-05-28,Kamonyi,-2.0,29.8667,2.65,19.58,84.07,16.7
2023-05-29,Kamonyi,-2.0,29.8667,0.6,19.06,81.82,16.99
2023-05-30,Kamonyi,-2.0,29.8667,0.89,18.94,81.62,17.68
2023-05-31,Kamonyi,-2.0,29.8667,0.88,18.82,80.69,16.77
2023-06-01,Kamonyi,-2.0,29.8667,0.3,19.57,76.94,18.99
2023-06-02,Kamonyi,-2.0,29.8667,1.71,20.01,78.82,18.64
2023-06-03,Kamonyi,-2.0,29.8667,0.59,20.01,77.34,18.83
2023-06-04,Kamonyi,-2.0,29.8667,0.66,20.2,76.8,19.02
2023-06-05,Kamonyi,-2.0,29.8667,0.17,20.07,77.13,18.39
2023-06-06,Kamonyi,-2.0,29.8667,0.11,19.61,78.64,19.82
2023-06-07,Kamonyi,-2.0,29.8667,0.02,19.68,78.27,14.08
2023-06-08,Kamonyi,-2.0,29.8667,0.0,19.03,71.82,20.43
2023-06-09,Kamonyi,-2.0,29.8667,0.05,19.08,73.85,19.0
2023-06-10,Kamonyi,-2.0,29.8667,0.33,19.63,77.05,18.92
2023-06-11,Kamonyi,-2.0,29.8667,0.1,19.7,75.17,17.18
2023-06-12,Kamonyi,-2.0,29.8667,0.15,20.49,68.64,16.7
2023-06-13,Kamonyi,-2.0,29.8667,10.78,19.16,79.91,12.27
2023-06-14,Kamonyi,-2.0,29.8667,1.66,19.09,80.56,12.34
2023-06-15,Kamonyi,-2.0,29.8667,0.33,19.96,75.35,15.25
2023-06-16,Kamonyi,-2.0,29.8667,0.48,19.81,76.59,13.93
2023-06-17,Kamonyi,-2.0,29.8667,0.58,19.42,79.7,17.14
2023-06-18,Kamonyi,-2.0,29.8667,0.18,19.58,76.9,16.72
2023-06-19,Kamonyi,-2.0,29.8667,0.12,19.75,75.15,14.46
2023-06-20,Kamonyi,-2.0,29.8667,0.47,20.05,74.7,14.03
2023-06-21,Kamonyi,-2.0,29.8667,0.59,19.9,76.09,15.98
2023-06-22,Kamonyi,-2.0,29.8667,2.28,19.41,79.13,8.24
2023-06-23,Kamonyi,-2.0,29.8667,5.84,18.82,81.62,12.12
2023-06-24,Kamonyi,-2.0,29.8667,5.29,18.39,80.9,7.45
2023-06-25,Kamonyi,-2.0,29.8667,0.29,18.64,75.88,10.63
2023-06-26,Kamonyi,-2.0,29.8667,0.15,19.14,72.96,12.64
2023-06-27,Kamonyi,-2.0,29.8667,0.12,19.28,74.58,15.15
2023-06-28,Kamonyi,-2.0,29.8667,0.07,19.86,72.6,16.26
2023-06-29,Kamonyi,-2.0,29.8667,0.15,20.08,73.2,14.18
2023-06-30,Kamonyi,-2.0,29.8667,0.2,19.54,72.37,15.72
2023-07-01,Kamonyi,-2.0,29.8667,0.01,17.97,72.98,19.04
2023-07-02,Kamonyi,-2.0,29.8667,0.13,18.06,71.9,19.77
2023-07-03,Kamonyi,-2.0,29.8667,0.01,18.68,71.97,22.09
2023-07-04,Kamonyi,-2.0,29.8667,0.0,17.82,70.89,18.38
2023-07-05,Kamonyi,-2.0,29.8667,0.14,18.83,68.87,20.98
2023-07-06,Kamonyi,-2.0,29.8667,0.2,18.73,70.66,11.81
2023-07-07,Kamonyi,-2.0,29.8667,0.11,17.61,72.56,13.23
2023-07-08,Kamonyi,-2.0,29.8667,0.13,18.03,69.08,15.58
2023-07-09,Kamonyi,-2.0,29.8667,0.03,19.38,65.75,18.45
2023-07-10,Kamonyi,-2.0,29.8667,0.03,19.88,67.35,19.98
2023-07-11,Kamonyi,-2.0,29.8667,0.03,19.72,68.15,18.9
2023-07-12,Kamonyi,-2.0,29.8667,0.06,19.94,68.74,19.97
2023-07-13,Kamonyi,-2.0,29.8667,0.16,18.42,72.77,15.41
2023-07-14,Kamonyi,-2.0,29.8667,0.02,18.54,70.23,19.36
2023-07-15,Kamonyi,-2.0,29.8667,0.0,18.77,65.44,21.66
2023-07-16,Kamonyi,-2.0,29.8667,0.0,18.67,62.18,23.45
2023-07-17,Kamonyi,-2.0,29.8667,0.0,18.14,62.4,23.71
2023-07-18,Kamonyi,-2.0,29.8667,0.0,18.25,62.34,23.96
2023-07-19,Kamonyi,-2.0,29.8667,0.0,19.72,58.71,22.72
2023-07-20,Kamonyi,-2.0,29.8667,0.0,20.42,58.67,20.51
2023-07-21,Kamonyi,-2.0,29.8667,0.0,19.54,58.15,22.57
2023-07-22,Kamonyi,-2.0,29.8667,0.0,18.92,63.06,24.28
2023-07-23,Kamonyi,-2.0,29.8667,0.0,19.56,63.33,23.65
2023-07-24,Kamonyi,-2.0,29.8667,0.0,20.04,61.82,21.63
2023-07-25,Kamonyi,-2.0,29.8667,0.01,20.4,60.73,18.69
2023-07-26,Kamonyi,-2.0,29.8667,0.0,19.13,61.35,23.33
2023-07-27,Kamonyi,-2.0,29.8667,0.01,18.08,60.76,22.88
2023-07-28,Kamonyi,-2.0,29.8667,0.0,19.75,59.29,22.53
2023-07-29,Kamonyi,-2.0,29.8667,0.07,21.34,60.28,20.44
2023-07-30,Kamonyi,-2.0,29.8667,0.0,21.57,61.03,20.33
2023-07-31,Kamonyi,-2.0,29.8667,0.08,21.55,59.57,14.62
2023-08-01,Kamonyi,-2.0,29.8667,0.01,20.49,61.56,16.23
2023-08-02,Kamonyi,-2.0,29.8667,0.05,20.04,64.35,15.02
2023-08-03,Kamonyi,-2.0,29.8667,0.74,19.53,70.8,15.42
2023-08-04,Kamonyi,-2.0,29.8667,0.96,19.12,71.09,16.33
2023-08-05,Kamonyi,-2.0,29.8667,0.17,19.87,68.53,20.0
2023-08-06,Kamonyi,-2.0,29.8667,0.36,19.82,68.48,22.01
2023-08-07,Kamonyi,-2.0,29.8667,0.33,19.61,69.39,21.05
2023-08-08,Kamonyi,-2.0,29.8667,0.11,19.89,68.14,15.41
2023-08-09,Kamonyi,-2.0,29.8667,0.0,19.9,67.16,18.52
2023-08-10,Kamonyi,-2.0,29.8667,0.0,20.61,63.74,18.65
2023-08-11,Kamonyi,-2.0,29.8667,0.0,21.09,62.53,16.88
2023-08-12,Kamonyi,-2.0,29.8667,0.0,20.88,61.37,13.68
2023-08-13,Kamonyi,-2.0,29.8667,0.0,21.02,60.72,14.79
2023-08-14,Kamonyi,-2.0,29.8667,0.05,21.22,65.78,17.76
2023-08-15,Kamonyi,-2.0,29.8667,0.02,21.69,65.35,16.83
2023-08-16,Kamonyi,-2.0,29.8667,0.01,22.29,60.44,21.67
2023-08-17,Kamonyi,-2.0,29.8667,0.02,22.15,60.51,19.72
2023-08-18,Kamonyi,-2.0,29.8667,0.01,22.13,61.26,18.89
2023-08-19,Kamonyi,-2.0,29.8667,0.59,22.75,58.98,22.0
2023-08-20,Kamonyi,-2.0,29.8667,0.66,22.08,58.99,19.45
2023-08-21,Kamonyi,-2.0,29.8667,0.0,22.88,49.26,21.51
2023-08-22,Kamonyi,-2.0,29.8667,0.05,23.02,50.88,19.46
2023-08-23,Kamonyi,-2.0,29.8667,0.02,23.32,54.1,20.1
2023-08-24,Kamonyi,-2.0,29.8667,0.22,22.54,53.85,21.75
2023-08-25,Kamonyi,-2.0,29.8667,0.83,22.66,59.78,18.3
2023-08-26,Kamonyi,-2.0,29.8667,0.49,23.72,58.36,21.78
2023-08-27,Kamonyi,-2.0,29.8667,0.11,23.42,58.16,20.46
2023-08-28,Kamonyi,-2.0,29.8667,0.0,21.53,51.98,20.94
2023-08-29,Kamonyi,-2.0,29.8667,0.44,20.44,57.31,19.93
2023-08-30,Kamonyi,-2.0,29.8667,1.68,21.33,61.67,19.06
2023-08-31,Kamonyi,-2.0,29.8667,1.33,21.12,62.0,17.64
2023-09-01,Kamonyi,-2.0,29.8667,0.79,22.07,61.54,19.15
2023-09-02,Kamonyi,-2.0,29.8667,1.98,22.76,62.15,17.33
2023-09-03,Kamonyi,-2.0,29.8667,1.67,22.69,63.21,17.07
2023-09-04,Kamonyi,-2.0,29.8667,1.36,23.06,63.53,15.7
2023-09-05,Kamonyi,-2.0,29.8667,1.9,22.46,64.66,12.29
2023-09-06,Kamonyi,-2.0,29.8667,2.17,21.58,71.07,15.73
2023-09-07,Kamonyi,-2.0,29.8667,3.64,20.51,76.33,11.71
2023-09-08,Kamonyi,-2.0,29.8667,0.98,21.11,73.56,20.13
2023-09-09,Kamonyi,-2.0,29.8667,3.86,21.3,74.1,13.98
2023-09-10,Kamonyi,-2.0,29.8667,2.47,21.33,72.42,8.21
2023-09-11,Kamonyi,-2.0,29.8667,3.62,21.17,70.99,13.94
2023-09-12,Kamonyi,-2.0,29.8667,1.24,21.28,73.25,17.68
2023-09-13,Kamonyi,-2.0,29.8667,3.11,21.4,72.61,21.59
2023-09-14,Kamonyi,-2.0,29.8667,0.9,21.68,69.98,15.08
2023-09-15,Kamonyi,-2.0,29.8667,1.01,21.8,67.66,17.96
2023-09-16,Kamonyi,-2.0,29.8667,1.39,19.53,77.11,10.77
2023-09-17,Kamonyi,-2.0,29.8667,1.17,21.68,64.89,15.67
2023-09-18,Kamonyi,-2.0,29.8667,1.99,22.11,68.19,14.92
2023-09-19,Kamonyi,-2.0,29.8667,3.58,19.98,77.43,15.64
2023-09-20,Kamonyi,-2.0,29.8667,0.32,21.76,68.03,19.66
2023-09-21,Kamonyi,-2.0,29.8667,0.75,21.56,70.57,17.15
2023-09-22,Kamonyi,-2.0,29.8667,0.75,21.34,70.26,13.95
2023-09-23,Kamonyi,-2.0,29.8667,14.59,20.93,73.89,18.49
2023-09-24,Kamonyi,-2.0,29.8667,3.71,22.04,67.31,19.26
2023-09-25,Kamonyi,-2.0,29.8667,6.66,22.06,66.85,20.69
2023-09-26,Kamonyi,-2.0,29.8667,10.53,21.49,71.8,17.93
2023-09-27,Kamonyi,-2.0,29.8667,5.56,20.93,75.05,15.53
2023-09-28,Kamonyi,-2.0,29.8667,3.09,20.4,76.1,21.59
2023-09-29,Kamonyi,-2.0,29.8667,1.56,20.59,72.69,18.74
2023-09-30,Kamonyi,-2.0,29.8667,0.96,21.86,67.18,24.05
2023-10-01,Kamonyi,-2.0,29.8667,1.19,22.38,67.07,15.65
2023-10-02,Kamonyi,-2.0,29.8667,6.2,21.11,74.53,18.69
2023-10-03,Kamonyi,-2.0,29.8667,0.01,21.16,63.1,24.33
2023-10-04,Kamonyi,-2.0,29.8667,0.03,20.93,62.0,23.9
2023-10-05,Kamonyi,-2.0,29.8667,0.42,21.57,68.88,14.99
2023-10-06,Kamonyi,-2.0,29.8667,0.05,22.06,64.56,21.55
2023-10-07,Kamonyi,-2.0,29.8667,0.25,21.54,67.66,16.72
2023-10-08,Kamonyi,-2.0,29.8667,1.46,22.71,64.65,18.73
2023-10-09,Kamonyi,-2.0,29.8667,2.23,22.97,67.14,19.55
2023-10-10,Kamonyi,-2.0,29.8667,0.97,21.86,69.11,13.0
2023-10-11,Kamonyi,-2.0,29.8667,6.06,20.65,73.43,6.73
2023-10-12,Kamonyi,-2.0,29.8667,3.09,21.14,72.82,21.45
2023-10-13,Kamonyi,-2.0,29.8667,1.01,21.01,72.27,22.18
2023-10-14,Kamonyi,-2.0,29.8667,0.59,22.68,65.96,21.71
2023-10-15,Kamonyi,-2.0,29.8667,9.63,21.55,74.03,8.52
2023-10-16,Kamonyi,-2.0,29.8667,1.25,19.73,82.18,8.06
2023-10-17,Kamonyi,-2.0,29.8667,1.23,21.49,72.72,19.89
2023-10-18,Kamonyi,-2.0,29.8667,2.52,21.21,75.2,20.3
2023-10-19,Kamonyi,-2.0,29.8667,3.01,20.16,80.32,12.96
2023-10-20,Kamonyi,-2.0,29.8667,1.93,20.27,77.08,12.62
2023-10-21,Kamonyi,-2.0,29.8667,0.93,20.65,73.37,17.96
2023-10-22,Kamonyi,-2.0,29.8667,0.55,21.37,70.52,22.23
2023-10-23,Kamonyi,-2.0,29.8667,1.15,22.29,68.82,20.22
2023-10-24,Kamonyi,-2.0,29.8667,0.15,22.24,66.22,20.79
2023-10-25,Kamonyi,-2.0,29.8667,1.32,21.42,72.5,11.99
2023-10-26,Kamonyi,-2.0,29.8667,0.52,21.4,71.52,19.96
2023-10-27,Kamonyi,-2.0,29.8667,1.05,20.37,71.19,11.69
2023-10-28,Kamonyi,-2.0,29.8667,1.92,21.61,67.43,16.42
2023-10-29,Kamonyi,-2.0,29.8667,12.61,19.16,83.25,13.89
2023-10-30,Kamonyi,-2.0,29.8667,0.82,20.88,73.29,20.26
2023-10-31,Kamonyi,-2.0,29.8667,2.46,20.53,75.57,18.15
2023-11-01,Kamonyi,-2.0,29.8667,2.8,21.55,72.17,16.55
2023-11-02,Kamonyi,-2.0,29.8667,3.86,19.65,86.51,11.69
2023-11-03,Kamonyi,-2.0,29.8667,19.31,18.77,90.36,9.76
2023-11-04,Kamonyi,-2.0,29.8667,6.82,18.78,83.93,10.52
2023-11-05,Kamonyi,-2.0,29.8667,2.81,19.01,84.72,11.84
2023-11-06,Kamonyi,-2.0,29.8667,13.64,19.91,79.78,17.75
2023-11-07,Kamonyi,-2.0,29.8667,0.63,20.32,78.5,14.91
2023-11-08,Kamonyi,-2.0,29.8667,0.51,20.47,77.12,21.28
2023-11-09,Kamonyi,-2.0,29.8667,2.92,20.25,79.36,17.21
2023-11-10,Kamonyi,-2.0,29.8667,2.49,20.47,80.6,16.45
2023-11-11,Kamonyi,-2.0,29.8667,5.83,19.43,85.46,15.14
2023-11-12,Kamonyi,-2.0,29.8667,4.27,20.04,83.86,12.29
2023-11-13,Kamonyi,-2.0,29.8667,3.93,18.73,87.99,11.75
2023-11-14,Kamonyi,-2.0,29.8667,3.94,19.54,81.11,16.49
2023-11-15,Kamonyi,-2.0,29.8667,1.93,19.65,84.5,16.67
2023-11-16,Kamonyi,-2.0,29.8667,4.47,20.05,81.36,17.23
2023-11-17,Kamonyi,-2.0,29.8667,2.83,18.77,87.4,10.11
2023-11-18,Kamonyi,-2.0,29.8667,2.75,20.31,80.81,15.87
2023-11-19,Kamonyi,-2.0,29.8667,2.23,20.79,78.17,18.64
2023-11-20,Kamonyi,-2.0,29.8667,5.9,20.44,81.28,16.6
2023-11-21,Kamonyi,-2.0,29.8667,3.16,20.16,83.79,13.78
2023-11-22,Kamonyi,-2.0,29.8667,3.52,19.08,87.57,11.42
2023-11-23,Kamonyi,-2.0,29.8667,2.56,19.16,82.12,15.36
2023-11-24,Kamonyi,-2.0,29.8667,2.35,19.24,80.97,12.04
2023-11-25,Kamonyi,-2.0,29.8667,6.79,19.37,80.89,11.35
2023-11-26,Kamonyi,-2.0,29.8667,9.31,18.89,84.3,12.58
2023-11-27,Kamonyi,-2.0,29.8667,10.71,18.84,83.59,13.0
2023-11-28,Kamonyi,-2.0,29.8667,5.38,20.09,78.79,18.12
2023-11-29,Kamonyi,-2.0,29.8667,13.22,19.64,83.31,17.49
2023-11-30,Kamonyi,-2.0,29.8667,7.65,20.34,81.05,15.76
2023-12-01,Kamonyi,-2.0,29.8667,9.96,20.09,81.99,18.41
2023-12-02,Kamonyi,-2.0,29.8667,8.77,20.69,78.0,18.91
2023-12-03,Kamonyi,-2.0,29.8667,8.92,20.32,80.9,16.69
2023-12-04,Kamonyi,-2.0,29.8667,10.06,20.25,82.08,15.32
2023-12-05,Kamonyi,-2.0,29.8667,9.97,20.33,80.95,17.45
2023-12-06,Kamonyi,-2.0,29.8667,3.64,20.11,81.92,14.0
2023-12-07,Kamonyi,-2.0,29.8667,0.6,19.86,80.89,16.49
2023-12-08,Kamonyi,-2.0,29.8667,0.65,20.13,79.82,18.22
2023-12-09,Kamonyi,-2.0,29.8667,1.21,20.41,81.01,17.45
2023-12-10,Kamonyi,-2.0,29.8667,1.27,20.46,83.3,14.51
2023-12-11,Kamonyi,-2.0,29.8667,3.96,20.55,82.1,17.34
2023-12-12,Kamonyi,-2.0,29.8667,0.81,20.75,79.45,17.86
2023-12-13,Kamonyi,-2.0,29.8667,1.05,20.81,80.17,17.57
2023-12-14,Kamonyi,-2.0,29.8667,0.64,20.37,81.83,18.23
2023-12-15,Kamonyi,-2.0,29.8667,0.37,20.77,77.22,17.04
2023-12-16,Kamonyi,-2.0,29.8667,0.96,20.51,81.16,14.32
2023-12-17,Kamonyi,-2.0,29.8667,0.91,20.43,81.09,13.49
2023-12-18,Kamonyi,-2.0,29.8667,0.74,21.11,78.8,19.29
2023-12-19,Kamonyi,-2.0,29.8667,0.86,21.4,79.02,20.94
2023-12-20,Kamonyi,-2.0,29.8667,1.66,22.17,75.85,17.68
2023-12-21,Kamonyi,-2.0,29.8667,2.48,21.58,77.1,15.15
2023-12-22,Kamonyi,-2.0,29.8667,2.25,21.48,77.19,11.42
2023-12-23,Kamonyi,-2.0,29.8667,0.89,21.92,73.7,19.07
2023-12-24,Kamonyi,-2.0,29.8667,0.76,22.11,73.42,18.68
2023-12-25,Kamonyi,-2.0,29.8667,2.67,21.81,77.21,14.49
2023-12-26,Kamonyi,-2.0,29.8667,25.91,20.68,84.88,13.12
2023-12-27,Kamonyi,-2.0,29.8667,11.71,18.33,85.87,6.09
2023-12-28,Kamonyi,-2.0,29.8667,0.32,20.63,69.88,15.6
2023-12-29,Kamonyi,-2.0,29.8667,0.69,20.83,77.04,17.41
2023-12-30,Kamonyi,-2.0,29.8667,2.1,20.79,81.04,12.58
2023-12-31,Kamonyi,-2.0,29.8667,1.63,19.77,81.32,8.47
2024-01-01,Kamonyi,-2.0,29.8667,0.28,20.56,77.56,15.83
2024-01-02,Kamonyi,-2.0,29.8667,2.31,20.85,80.61,13.25
2024-01-03,Kamonyi,-2.0,29.8667,2.52,19.52,79.26,7.29
2024-01-04,Kamonyi,-2.0,29.8667,0.63,21.04,74.07,15.94
2024-01-05,Kamonyi,-2.0,29.8667,1.16,20.85,78.34,20.94
2024-01-06,Kamonyi,-2.0,29.8667,1.65,20.52,78.91,17.09
2024-01-07,Kamonyi,-2.0,29.8667,1.05,21.3,75.97,13.88
2024-01-08,Kamonyi,-2.0,29.8667,0.67,21.59,70.95,17.79
2024-01-09,Kamonyi,-2.0,29.8667,1.48,21.13,73.6,13.03
2024-01-10,Kamonyi,-2.0,29.8667,11.26,20.44,79.13,13.87
2024-01-11,Kamonyi,-2.0,29.8667,49.67,19.37,86.95,12.15
2024-01-12,Kamonyi,-2.0,29.8667,67.37,19.8,84.65,10.4
2024-01-13,Kamonyi,-2.0,29.8667,19.25,20.03,82.59,13.63
2024-01-14,Kamonyi,-2.0,29.8667,6.96,20.24,80.92,13.89
2024-01-15,Kamonyi,-2.0,29.8667,1.2,20.35,80.38,8.78
2024-01-16,Kamonyi,-2.0,29.8667,0.48,19.99,81.21,18.25
2024-01-17,Kamonyi,-2.0,29.8667,1.25,20.2,80.46,16.96
2024-01-18,Kamonyi,-2.0,29.8667,3.26,19.8,83.15,14.52
2024-01-19,Kamonyi,-2.0,29.8667,2.6,20.69,78.78,17.23
2024-01-20,Kamonyi,-2.0,29.8667,2.12,21.08,78.01,15.62
2024-01-21,Kamonyi,-2.0,29.8667,1.97,19.78,80.5,8.76
2024-01-22,Kamonyi,-2.0,29.8667,2.73,20.73,68.76,13.3
2024-01-23,Kamonyi,-2.0,29.8667,4.42,20.39,73.45,14.48
2024-01-24,Kamonyi,-2.0,29.8667,6.74,19.49,83.5,13.8
2024-01-25,Kamonyi,-2.0,29.8667,3.2,20.62,80.37,16.54
2024-01-26,Kamonyi,-2.0,29.8667,1.57,20.95,80.42,15.7
2024-01-27,Kamonyi,-2.0,29.8667,1.38,20.76,78.84,19.84
2024-01-28,Kamonyi,-2.0,29.8667,1.14,20.66,78.64,19.8
2024-01-29,Kamonyi,-2.0,29.8667,2.68,21.33,76.38,18.07
2024-01-30,Kamonyi,-2.0,29.8667,10.56,20.6,78.69,13.08
2024-01-31,Kamonyi,-2.0,29.8667,3.87,20.2,82.04,17.36
2024-02-01,Kamonyi,-2.0,29.8667,0.86,19.63,84.69,15.8
2024-02-02,Kamonyi,-2.0,29.8667,2.04,20.88,77.84,16.1
2024-02-03,Kamonyi,-2.0,29.8667,2.04,20.68,80.98,17.74
2024-02-04,Kamonyi,-2.0,29.8667,0.74,20.69,77.87,17.81
2024-02-05,Kamonyi,-2.0,29.8667,0.96,20.95,76.18,12.87
2024-02-06,Kamonyi,-2.0,29.8667,0.98,19.98,79.1,17.79
2024-02-07,Kamonyi,-2.0,29.8667,0.35,20.64,77.42,23.97
2024-02-08,Kamonyi,-2.0,29.8667,0.2,21.13,75.65,18.98
2024-02-09,Kamonyi,-2.0,29.8667,1.45,21.56,75.71,18.87
2024-02-10,Kamonyi,-2.0,29.8667,1.85,21.47,76.18,15.13
2024-02-11,Kamonyi,-2.0,29.8667,1.01,21.14,78.23,18.54
2024-02-12,Kamonyi,-2.0,29.8667,0.31,21.61,77.13,21.99
2024-02-13,Kamonyi,-2.0,29.8667,1.78,22.33,75.09,21.11
2024-02-14,Kamonyi,-2.0,29.8667,15.26,21.82,77.73,15.45
2024-02-15,Kamonyi,-2.0,29.8667,9.56,20.52,79.42,10.22
2024-02-16,Kamonyi,-2.0,29.8667,0.18,20.99,76.06,19.33
2024-02-17,Kamonyi,-2.0,29.8667,3.3,21.04,79.15,19.93
2024-02-18,Kamonyi,-2.0,29.8667,1.31,22.31,74.4,15.48
2024-02-19,Kamonyi,-2.0,29.8667,2.33,22.46,72.33,18.8
2024-02-20,Kamonyi,-2.0,29.8667,0.5,22.36,73.99,21.7
2024-02-21,Kamonyi,-2.0,29.8667,0.93,21.8,78.83,16.98
2024-02-22,Kamonyi,-2.0,29.8667,0.24,21.79,75.0,16.86
2024-02-23,Kamonyi,-2.0,29.8667,0.63,22.15,67.43,20.13
2024-02-24,Kamonyi,-2.0,29.8667,0.52,20.94,77.38,19.35
2024-02-25,Kamonyi,-2.0,29.8667,5.95,20.35,77.42,17.31
2024-02-26,Kamonyi,-2.0,29.8667,5.18,20.31,82.78,11.99
2024-02-27,Kamonyi,-2.0,29.8667,7.86,19.61,83.28,8.74
2024-02-28,Kamonyi,-2.0,29.8667,22.57,19.62,80.57,17.56
2024-02-29,Kamonyi,-2.0,29.8667,1.88,20.07,77.81,18.17
2024-03-01,Kamonyi,-2.0,29.8667,31.0,19.72,82.39,18.95
2024-03-02,Kamonyi,-2.0,29.8667,5.62,19.26,87.28,19.54
2024-03-03,Kamonyi,-2.0,29.8667,2.28,20.79,81.63,20.33
